actual_value,cme_estimator,cme_estimator_square_error,direct_estimator,direct_estimator_square_error,doubly robust estimator,doubly robust estimator_square_error,ips_estimator,ips_estimator_square_error,null_reward,multiplier
0.76427,0.6684950676423216,0.009172837668117877,0.6037135845169891,0.025778362552753228,0.5827325944114381,0.032955829627826026,0.6183088176888901,0.021304666741657055,0.3212,-0.4999999999999999
0.76208,0.6443787231001594,0.01385359058385294,0.5004761712242141,0.06843656323015071,0.5169210347700771,0.06010291823260653,0.6681077396233969,0.008830785720288092,0.3254,-0.4999999999999999
0.76486,0.633062632268441,0.017370546140967797,0.5563096819067312,0.04349323517680358,0.5040208174040718,0.06803707917731197,0.8811014390601939,0.013512072154784774,0.307,-0.4999999999999999
0.76448,0.6825145668708887,0.006718332228042818,0.6368026473073638,0.016301506390599827,0.6323272120467689,0.017464359363811677,0.38164394264190926,0.14656344681348737,0.328,-0.4999999999999999
0.76295,0.6386156804651544,0.015459023014193099,0.5650294869801115,0.039172529474055875,0.5512638791167924,0.04481101377457998,0.5480917619172723,0.04616406247201412,0.3298,-0.4999999999999999
0.76775,0.6409449129504735,0.016079530101638,0.5354628367781868,0.05395732619763729,0.562533838590528,0.042113672903638495,0.7151888354745899,0.002762676016267235,0.3206,-0.4999999999999999
0.76282,0.6688892091927999,0.008822993461665991,0.5607624109479555,0.0408272692935249,0.5894813354871948,0.030046292615082838,0.38929507972814015,0.1395208660640993,0.3308,-0.4999999999999999
0.76136,0.6626471686774359,0.009744223067717,0.58848250763748,0.029886627365553173,0.5550208303916931,0.04257585291464564,0.763629817151918,5.152069903141075e-06,0.3274,-0.4999999999999999
0.76649,0.6151286369576074,0.02291026222205096,0.502716647167164,0.06957638166467578,0.48453587456715996,0.0794981288485977,0.7114576234154997,0.0030285624725382605,0.3232,-0.4999999999999999
0.76321,0.6725731769932212,0.008215033684762162,0.579186706577386,0.0338645725221055,0.5551400025118455,0.04329312385472065,0.43154367288876944,0.11000255253945383,0.3338,-0.4999999999999999
0.76288,0.6781164618581986,0.007184857398316617,0.5908785239392149,0.029584507767088826,0.5821411996142863,0.03266651396486685,0.6517925671666496,0.012340417733504144,0.3228,-0.4999999999999999
0.7619,0.7168270538793635,0.002031570471993801,0.6205550978146104,0.019978381373797365,0.6065700192484843,0.024127402920266244,0.6289055043330382,0.017687535877709538,0.3738,-0.2999999999999998
0.7633,0.7364252620612766,0.0007222515392750596,0.6222897544850886,0.01988388934017558,0.6541307447149233,0.011917926299498248,0.7286244094081216,0.0012023965828955668,0.3716,-0.2999999999999998
0.76483,0.671937511525375,0.00862901441500835,0.5264255086686462,0.05683670148696154,0.5783023688259525,0.03479255719140149,0.8553939926404242,0.008201836762974798,0.3578,-0.2999999999999998
0.76396,0.7297521358269965,0.0011701779712786548,0.6126707380581531,0.02288844077890876,0.6556200584551393,0.011737542933943836,0.6059166846914709,0.02497768951371115,0.3702,-0.2999999999999998
0.76584,0.6901728680158781,0.005725514862702522,0.5990059131707905,0.027833612528136188,0.658420972419733,0.011538847486290162,0.8332762475031807,0.004547647477310256,0.376,-0.2999999999999998
0.76424,0.6938528764431348,0.004954347162609418,0.565910005059099,0.039334786893257805,0.5729669782867752,0.03658536883530777,0.7610862555403227,9.946104116945328e-06,0.3586,-0.2999999999999998
0.76487,0.7032728316828014,0.0037942111446972993,0.6156917584380135,0.022254147755526414,0.6504411119758553,0.013093970414442258,0.6998600041874986,0.004226299555541455,0.3722,-0.2999999999999998
0.76501,0.6849749899822036,0.00640560282854876,0.5740314405288315,0.03647281017768264,0.6451080604181054,0.01437647511550029,0.6685349049741466,0.009307443960247441,0.3648,-0.2999999999999998
0.76414,0.678352858738282,0.007359433605857967,0.6419192957219318,0.014937900554226996,0.6610706874615121,0.010623283187156508,0.8262147326873853,0.0038532724382103387,0.377,-0.2999999999999998
0.7642,0.6894507960028855,0.0055874434982022365,0.6174122123285197,0.021546654609487573,0.6218532250145907,0.020262604348746736,0.8297413170026857,0.004295664234446541,0.373,-0.2999999999999998
0.76388,0.7053874984547714,0.0034213727370185653,0.6000068770734127,0.02685440041771239,0.5770372673483462,0.034910206744737396,0.5518774213987396,0.04494509333358358,0.3794,-0.2999999999999998
0.76329,0.7046979174360061,0.003433032139185884,0.5917544814460401,0.029424434125575914,0.5928026647134463,0.029065931493109775,0.7069964153691304,0.003168967670592883,0.3774,-0.2999999999999998
0.76355,0.7112258068632158,0.0027378211874154903,0.6138571553788963,0.022407947730757882,0.6756300498085543,0.007729917641666276,0.7565993896341346,4.831098445807425e-05,0.3762,-0.2999999999999998
0.76416,0.7357127511903336,0.0008092459648390615,0.6264128265715204,0.018974283787535618,0.6710341732487881,0.008672419608096723,0.7364433694398276,0.0007682116096090811,0.376,-0.2999999999999998
0.764,0.6752877484232475,0.007869863579817036,0.5635506525152952,0.04017994090704392,0.6187667564631572,0.021092695028231908,0.5821317060195232,0.033076076355369126,0.3638,-0.2999999999999998
0.76254,0.688789608444846,0.005439120254538523,0.5682435343125777,0.03775111657862368,0.5890463946101143,0.03010003111118137,0.7140505977729761,0.0023512221283341116,0.369,-0.2999999999999998
0.76492,0.7285935497073806,0.0013196109908621548,0.6219176935769909,0.020449659642300205,0.6435997314091187,0.014718607570963578,0.6320086123797577,0.01766543695913831,0.3734,-0.2999999999999998
0.76452,0.77214994407958,5.821604665751888e-05,0.6492571078082081,0.013285534316416634,0.679261698250989,0.007268978017125402,0.4106641149846585,0.12521398735999056,0.3756,-0.2999999999999998
0.76454,0.7169041944125204,0.0022691699739681524,0.605468447317963,0.025303758872674068,0.6292162259166931,0.018312523832149877,0.5789591992422513,0.03444023360988724,0.371,-0.2999999999999998
0.7641,0.6882169470346657,0.005758237727339725,0.5810962739761162,0.03349036373862473,0.6211630900205314,0.020430960234478716,0.7048362141366727,0.0035121963148543075,0.376,-0.2999999999999998
0.76544,0.670402218398161,0.009032179931798839,0.5907321989836404,0.03052281573597191,0.6461205653452867,0.014237127486320394,0.771879549826561,4.14678019687622e-05,0.3814,-0.2999999999999998
0.76524,0.7499243111621381,0.00023457032457820885,0.6495104506340256,0.01339332859645152,0.6792801694358873,0.007389092470610967,0.7421889820127391,0.0005313494302490277,0.3912,-0.2999999999999998
0.76652,0.7265796122776738,0.001595234571409747,0.6403810342886718,0.015911038670723635,0.6789848251511332,0.007662406835821674,0.8007903909361712,0.0011744596949180076,0.3852,-0.2999999999999998
0.7648,0.7153349458950382,0.0024467915776068007,0.6423096263273197,0.015003891642472861,0.6639645996282728,0.010167777968126526,0.6988150365039472,0.00435401540757543,0.3752,-0.2999999999999998
0.76402,0.7388524687970209,0.0006334046268529265,0.6234567474161042,0.019758027976964087,0.6249376903478824,0.01934388885816754,0.6659950246204357,0.009608895798164195,0.3712,-0.2999999999999998
0.76191,0.7475826025045071,0.0002052743189938543,0.7042860463885124,0.003320520029818867,0.6479711934989798,0.012982051626876916,0.6261497007591369,0.018430858849968687,0.3852,-0.2999999999999998
0.76543,0.6868737429865718,0.006171085515959799,0.6192971271259535,0.021354816534422245,0.5964504269318817,0.028554096114283563,0.6235303109120446,0.02013552176325843,0.3822,-0.2999999999999998
0.76349,0.6981466237247085,0.004269756823054331,0.6024800120083732,0.025924216233063808,0.6276368470019528,0.01845607917951083,0.4842948876617148,0.07794991075358769,0.3768,-0.2999999999999998
0.76304,0.7583294019615529,2.218973387982261e-05,0.6189000731022563,0.020776318526086926,0.6712769545869958,0.008420456503469087,0.5698167421515873,0.03733522737355421,0.375,-0.2999999999999998
0.7622,0.769741355148885,5.6872037481614106e-05,0.6772211628108519,0.0072214027700197424,0.6894794571319106,0.005288277355029625,0.8162381536292082,0.002920122047653903,0.379,-0.2999999999999998
0.76344,0.7084972102858983,0.003018710141568001,0.5942866820564041,0.02861284497132724,0.6294634902658452,0.017949705160546066,0.6371931403842664,0.01593826956283474,0.3794,-0.2999999999999998
0.76622,0.7416651744745316,0.0006029394565861941,0.610619091557269,0.024211642708203154,0.6416735689245028,0.015511813493643582,0.9142645180404081,0.021917179321816714,0.3746,-0.2999999999999998
0.76313,0.7306822584036314,0.0010528559347047052,0.6429159477716021,0.014451418353171971,0.658133871720492,0.011024186953686899,0.8834363696024693,0.014473622566925954,0.3786,-0.2999999999999998
0.76496,0.7347227934666337,0.0009142886589414471,0.607158355461467,0.024901359019065507,0.6603036550103377,0.010952950546595203,0.8037288371001693,0.001503022730099465,0.3736,-0.2999999999999998
0.76412,0.7258304172670651,0.0014660921458622682,0.6381339445244055,0.015872486174299573,0.5967929785615154,0.027998332103475104,0.7249278577712989,0.0015360240124747402,0.3812,-0.2999999999999998
0.76439,0.7259791102846277,0.0014753964487264951,0.6753489173128794,0.007928314406094653,0.65938367092969,0.01102632914482224,0.5892751157720593,0.030665222678165092,0.3704,-0.2999999999999998
0.76487,0.7093481126345244,0.00308267997662457,0.6227985862219241,0.020184286612901274,0.5973700016279481,0.028056249454637416,0.6387118775473628,0.015915871860774613,0.3682,-0.2999999999999998
0.76507,0.751641497251356,0.00018032468607034067,0.6977306875568815,0.004534583000311938,0.6991113729064796,0.004350540488062084,0.6916405790941068,0.005391879854574828,0.3814,-0.2999999999999998
0.76226,0.6931783910010291,0.004772268701886708,0.5740060798792649,0.035439538440824134,0.6563311879089078,0.011220913231029939,0.5601573991966894,0.04084546125146235,0.379,-0.2999999999999998
0.76533,0.6932760443317307,0.005191772527444906,0.5755239925218048,0.0360263204748127,0.6290692057585219,0.018567004047318425,0.5891604814751529,0.03103569925727644,0.38,-0.2999999999999998
0.76457,0.7586260889712161,3.533007831809874e-05,0.6900775349917356,0.005549127343007487,0.6707299564059235,0.008805953781738178,0.8673281141455577,0.010559230022751463,0.3866,-0.2999999999999998
0.76238,0.6845055605823333,0.0060644283146158405,0.5717562892407179,0.03633739910363844,0.6341890096280306,0.016432930012546337,0.6126076632547579,0.02243175285413018,0.3788,-0.2999999999999998
0.76321,0.719008302074782,0.0019537900994722308,0.6555078462565783,0.011599753920971652,0.6424499655993171,0.01458298590845413,0.614215698125439,0.022199301991087838,0.3822,-0.2999999999999998
0.76344,0.7068625079673007,0.0032010126047101583,0.635054523837484,0.016482830489475978,0.5556063600059666,0.043194821913169465,0.7594387741747791,1.6009808104414584e-05,0.3768,-0.2999999999999998
0.76376,0.7195126875708912,0.00195782465719917,0.6133715101830196,0.022616697869432014,0.6666686641428182,0.00942672749853207,0.5207189681891136,0.05906894314370031,0.39,-0.2999999999999998
0.76333,0.6770836222714386,0.007438437671297686,0.5924744829414834,0.029191607709333035,0.6432071508824804,0.014429498880110374,0.6545804222310748,0.011826470664919495,0.3744,-0.2999999999999998
0.76591,0.726235763297999,0.001574045057886402,0.6447713357629328,0.014674575973140905,0.7265259463141857,0.001551103684727105,0.07675079577364845,0.4749404087698982,0.3828,-0.2999999999999998
0.76359,0.7048588820963653,0.003449344210210643,0.6088387412105046,0.023947952096933366,0.6347097350262518,0.016610122699703536,0.8370163710628725,0.005391431967462644,0.3642,-0.2999999999999998
0.7635,0.7342573109611386,0.0008551348622235449,0.6234861058918294,0.019603890543333998,0.6272961843461808,0.018551479398659542,0.698312727369484,0.004249380513005212,0.3762,-0.2999999999999998
0.76499,0.7307710012950834,0.001170939872367078,0.6626409136330476,0.01047533548014988,0.6583070639927784,0.01138124883512093,0.6959147086678341,0.004771395872623584,0.3792,-0.2999999999999998
0.76542,0.6808205363449528,0.007157069250721656,0.5839876033062499,0.0329177145700383,0.5791879074402988,0.03468239229916511,0.7059802146210846,0.003533088085891521,0.358,-0.2999999999999998
0.76414,0.7364074453709131,0.0007690945862552931,0.6122463118713524,0.023071692493322884,0.6934931643593687,0.004990975386034379,0.7004021547982043,0.004062512910968072,0.3752,-0.2999999999999998
0.76648,0.6587146652970899,0.011613367363630254,0.5910199580111671,0.03078622633472301,0.646017517892701,0.014511209595451342,0.6660586260231705,0.010084452351394269,0.3732,-0.2999999999999998
0.76316,0.686197698053612,0.005923195920886995,0.5786030113262838,0.034061282068310196,0.6455734786998554,0.013826589991469353,0.639132283050034,0.015382874571820871,0.3782,-0.2999999999999998
0.76521,0.7296701295412509,0.0012630823922246646,0.6286250039862934,0.018655461136064234,0.657976175773491,0.01149909305824182,0.6655339265927818,0.009935319609881147,0.3818,-0.2999999999999998
0.7663,0.7164606359289121,0.0024839622110104484,0.5920762470953196,0.03035391607619113,0.6570664320069791,0.011931972376485913,0.5423910125507525,0.05013523466054726,0.366,-0.2999999999999998
0.76297,0.7222890412215304,0.0016549404071355483,0.5838543130737031,0.03208242930307924,0.6305788171086174,0.017527425307379524,0.7240075467892771,0.0015180727601977705,0.4378,-0.09999999999999976
0.76599,0.7530781924484835,0.00016671477424739698,0.6499489339838619,0.013465529002161712,0.6902650089086193,0.005734274275789678,0.6109476104889071,0.02403814254530943,0.4406,-0.09999999999999976
0.76297,0.7613715168974944,2.5551482289961026e-06,0.6346158420981781,0.016474789850685834,0.7097541076369454,0.002831931199996222,0.7100031473555272,0.002805487479061303,0.4474,-0.09999999999999976
0.76348,0.7603266570576177,9.943571712272528e-06,0.628556511201326,0.018204347829605907,0.6730957783604602,0.008169307521385465,0.817009008409011,0.0028653547412519683,0.4508,-0.09999999999999976
0.76619,0.745672149064634,0.0004209822070059022,0.6342399729873927,0.01741080962862782,0.6960430590311035,0.004920593327293852,0.6709506406175982,0.009070535575570285,0.4412,-0.09999999999999976
0.76363,0.7637930312439172,2.6579186493171436e-08,0.6321323305839207,0.017291637061860484,0.6437390245467488,0.014373845995132088,0.8520880869874221,0.007824833153474332,0.4392,-0.09999999999999976
0.76358,0.7439371811898743,0.00038584033080743,0.633811501762271,0.016839863134875493,0.7311113408424724,0.0010542138274877016,0.7979893805101861,0.0011840054670947716,0.452,-0.09999999999999976
0.76347,0.784358403972659,0.00043632542052499665,0.6663870750522474,0.009425094316410967,0.7026557453182904,0.00369837357249183,0.7627833328433176,4.715117840663177e-07,0.4516,-0.09999999999999976
0.76573,0.8043127260841956,0.0014886267520880638,0.6996773759006057,0.004362949150415882,0.7524885511674593,0.00017533596718479472,0.6533027560445666,0.012639885183414551,0.4514,-0.09999999999999976
0.76431,0.7622732873025915,4.148198611785299e-06,0.6477011521531268,0.013597623396175224,0.6771212729612714,0.007601874122633923,0.6632746015041325,0.010208151749218746,0.4428,-0.09999999999999976
0.76289,0.7877583241748694,0.0006184335472663935,0.6540345614110818,0.01184950651038572,0.690310345799139,0.005267806203916558,0.7075868492119278,0.003058438487088243,0.4414,-0.09999999999999976
0.76244,0.7588297432889936,1.3033953519367141e-05,0.6024141220581368,0.025608281611064092,0.6969459036403154,0.004289476657971654,0.6706362122683939,0.008427935441869797,0.4394,-0.09999999999999976
0.76252,0.7434809447301799,0.00036248562556726385,0.6206812945305603,0.020118218369246453,0.6560061625074094,0.011345197577397995,0.8070495693296517,0.001982882544684256,0.4374,-0.09999999999999976
0.76336,0.7475251212392348,0.0002507433853681354,0.613350275730947,0.022502917375277313,0.6753922371114469,0.007738327307616704,0.8050240040587532,0.0017358892342077986,0.446,-0.09999999999999976
0.76351,0.7509123584143006,0.00015870057352174356,0.6262773014813662,0.01883281354270625,0.6810070593036869,0.006806735223539364,0.638304869876166,0.015676324609326216,0.4398,-0.09999999999999976
0.7641,0.7540170370982605,0.00010166614087785483,0.6255927405763999,0.019184260913036457,0.626226457895896,0.019009113612332127,0.7005882439719574,0.0040337431537656055,0.4358,-0.09999999999999976
0.76373,0.7629164689190358,6.618328196948925e-07,0.6849348957419453,0.0062086684550377086,0.7181988632402797,0.0020730844146323543,0.6776291519659783,0.007413356032177705,0.4466,-0.09999999999999976
0.76273,0.7498573932732576,0.00016570400394137362,0.6339498174309148,0.01658433542252691,0.6915153053280454,0.005071532737219723,0.8577650614238612,0.00903166289983707,0.4536,-0.09999999999999976
0.76198,0.7462619764497009,0.0002470562643277557,0.6435892638982712,0.014016366394709188,0.6743919749746797,0.007671662127836128,0.6343865221509898,0.01628009558960586,0.438,-0.09999999999999976
0.76636,0.7630107876729119,1.1217223211919423e-05,0.6760386245773407,0.008157950858240979,0.7355558239371942,0.0009488972629083398,0.8299600767987695,0.004044969768809371,0.4588,-0.09999999999999976
0.76478,0.7421446521369861,0.0005123589728796485,0.6064452554844786,0.025069891320795443,0.6544296092267471,0.012177208743809625,0.6605281590027693,0.010868446351311878,0.435,-0.09999999999999976
0.76583,0.7302171307156587,0.0012682764586635774,0.6262426525861956,0.01948462755802213,0.6801981941120612,0.0073328061796296366,0.7307912431413214,0.001227714482201599,0.4412,-0.09999999999999976
0.76507,0.7736046838665852,7.284082870254936e-05,0.6249026709590224,0.019646880130481686,0.6920376975366304,0.005333717203101111,0.6746225956916898,0.008180732946110934,0.442,-0.09999999999999976
0.76278,0.7739394495343699,0.0001245333139101479,0.6461853196948767,0.013594319475453913,0.7059757378760116,0.0032267241954507795,0.7186392597986734,0.0019484049455210132,0.439,-0.09999999999999976
0.76398,0.7506683053887708,0.00017720121342262754,0.6272760966249159,0.01868795719798433,0.6348657594116014,0.016670487122718874,0.7845383188963518,0.0004226444758440974,0.4454,-0.09999999999999976
0.76373,0.7413511143008712,0.0005008145251346727,0.6410977967679213,0.01503865726955385,0.6641618334681908,0.009913819786506094,0.6988294154542761,0.004212085874376655,0.451,-0.09999999999999976
0.76525,0.7359437865079441,0.0008588541492419573,0.5904071122339927,0.03057003540235663,0.6519627426813261,0.01283400267078742,0.7667017108154092,2.107464291575985e-06,0.448,-0.09999999999999976
0.76526,0.7752585452283475,9.9970906683309e-05,0.6301505254492978,0.01825457011336685,0.689024426147026,0.0058118627206922655,0.677390616888033,0.007721028488477634,0.446,-0.09999999999999976
0.76329,0.7659554008680253,7.1043617872697415e-06,0.6663965992180165,0.00938833111509808,0.6706222293702976,0.008587315713479142,0.7986507937815591,0.0012503857368619485,0.452,-0.09999999999999976
0.76444,0.7637589754036405,4.637945008466844e-07,0.6296620333895786,0.01816510028363987,0.6541327404696227,0.012167691505102024,0.6315552446327244,0.017658358209020685,0.4426,-0.09999999999999976
0.76379,0.7545200003138216,8.593289418174699e-05,0.6279025869113393,0.018465389035928315,0.6865392291589405,0.005967681595537884,0.7101599577209909,0.0028761814348482956,0.4316,-0.09999999999999976
0.76339,0.7600454500047822,1.1186014670511567e-05,0.6754569124640489,0.007732227883605235,0.6874856734709167,0.005761466785833699,0.7935349285395222,0.0009087167166529013,0.4434,-0.09999999999999976
0.76421,0.7676704986039535,1.197505058796473e-05,0.6271033472392709,0.01879823423125114,0.6801438561330028,0.007067116544666668,0.781464330693097,0.0002977119276667495,0.4406,-0.09999999999999976
0.76499,0.7512714457264533,0.00018819873135624433,0.6134197048483766,0.022973554372350217,0.6733021491043458,0.008406662001863702,0.8390556455571745,0.005485719851801009,0.4404,-0.09999999999999976
0.76407,0.7552261130465575,7.821433644527073e-05,0.6457355455539189,0.014003043109051655,0.655959875612758,0.011687798995024935,0.6910827835704513,0.005327133762133791,0.4218,-0.09999999999999976
0.76281,0.747859613355532,0.00022351406081908766,0.6428673101874738,0.014386248839463878,0.680187201347712,0.006826526857136514,0.7549192054353657,6.226463886126162e-05,0.446,-0.09999999999999976
0.76546,0.7785178220482056,0.00017050671664260437,0.6652889080236899,0.010034247667726384,0.7189172170200843,0.0021662306475155367,0.8156523054812117,0.0025192675295192717,0.4548,-0.09999999999999976
0.76369,0.7575646473968002,3.751994451352652e-05,0.6350740355860675,0.016542066302125957,0.7081413233978281,0.0030856554722526785,0.6932182237528073,0.004966271247434393,0.4426,-0.09999999999999976
0.76341,0.7580542192061864,2.8684387911382664e-05,0.6597073518915102,0.010754239224713271,0.6575440600030311,0.011207597251441824,0.6857164399845871,0.006036289267868573,0.4428,-0.09999999999999976
0.76227,0.7625237499766556,6.438905065272518e-08,0.6185171816515737,0.020664872783115663,0.6640207545208223,0.009652914237227717,0.7997806977930069,0.0014070524489182901,0.445,-0.09999999999999976
0.76499,0.7723037298355302,5.349064410712529e-05,0.6949940085383132,0.0048994388207045285,0.69255704316626,0.005246533235678436,0.8199069809012707,0.003015874791310534,0.447,-0.09999999999999976
0.7659,0.7533172081474021,0.00015832665080580457,0.6447153681194875,0.014685715004015335,0.659701139865009,0.011278197893971385,0.7112154981314419,0.0029903947446123357,0.4484,-0.09999999999999976
0.76481,0.7502696484036225,0.00021142182454627638,0.6252260689674412,0.01948367380250214,0.62533561475515,0.019453104139428832,0.7131928742857179,0.0026643276670040043,0.4446,-0.09999999999999976
0.76573,0.7467134926304161,0.0003616275525374401,0.6337653895064257,0.01741465842272079,0.6650411639293057,0.010138241709271158,0.7423456824995208,0.0005468263049632178,0.4482,-0.09999999999999976
0.76236,0.7723978967389066,0.0001007593709409505,0.6111795700421557,0.02285552240223867,0.6057202667969943,0.024536006017908816,0.6487015704115129,0.012918238616521091,0.445,-0.09999999999999976
0.76355,0.7734343486488513,9.770034821204949e-05,0.6329292733216193,0.01706177423798822,0.6972499790839716,0.004395692773465801,0.7334859265932555,0.0009038485098061183,0.4484,-0.09999999999999976
0.76371,0.7322301735953003,0.000990979470470029,0.6068385245907019,0.024608659797090027,0.6434342480808711,0.014466256499711833,0.5534493622764987,0.044209535775893476,0.4372,-0.09999999999999976
0.76231,0.7587309708457797,1.2809449686759377e-05,0.6762399846906308,0.007408047535355048,0.6534754031749761,0.011844969466065511,0.6789991250413061,0.006940701886383137,0.4502,-0.09999999999999976
0.76465,0.7816764317444458,0.00028989937794826945,0.6864355526278029,0.006117499777738203,0.7057356124053966,0.003470905065647163,0.6991954924666177,0.004284292556437605,0.4508,-0.09999999999999976
0.76454,0.7488287815690775,0.00024684238458415857,0.6102038931667572,0.023819633872442146,0.6661389260044938,0.009682771363469095,0.629080072754724,0.018349391889295467,0.4434,-0.09999999999999976
0.76574,0.7603625010827999,2.8917494604487972e-05,0.6426364004746312,0.01515449621610237,0.7042343069836299,0.0037829502734239577,0.7399182575622053,0.0006667623825238062,0.4404,-0.09999999999999976
0.76325,0.7717518522155894,7.228149109572258e-05,0.6467194220166071,0.0135793756051436,0.7071786716261723,0.003143993865605612,0.6684541524484205,0.008986252713022289,0.4446,-0.09999999999999976
0.76398,0.7995842690297725,0.0012676639731444201,0.6567398206475656,0.011500456067542287,0.7059590443082961,0.0033664312993786608,0.706873136720079,0.0032611938336715874,0.4472,-0.09999999999999976
0.76272,0.7880944829199173,0.0006438643834531797,0.6863981780496659,0.0058250205058185,0.7234049438651268,0.0015456736388882294,0.635731610767873,0.01612605099977018,0.4472,-0.09999999999999976
0.76548,0.7727359094147355,5.264822143484607e-05,0.6619841392797374,0.010711393186228,0.7089847472528137,0.0031917135829684683,0.7106917773764327,0.0030017493382495726,0.4562,-0.09999999999999976
0.76413,0.7347820073940498,0.000861304669998909,0.6134260217993925,0.02271168904548916,0.6380858495469006,0.015887127863443547,0.6716136474212984,0.008559275494466629,0.4288,-0.09999999999999976
0.76546,0.7756805716084051,0.0001044600840025356,0.6707949650551367,0.008961468841112196,0.7236052438554161,0.0017518206119225832,0.8980064758424526,0.017568568258253873,0.5208,0.10000000000000042
0.7616,0.7953200315748576,0.0011370405294093928,0.709229021042143,0.0027427194370043036,0.7324075930486231,0.0008521966236147998,0.7481169798611025,0.00018179183206591752,0.5232,0.10000000000000042
0.76278,0.7699755017639327,5.177524563475842e-05,0.692331212323159,0.00496303168513663,0.6949520986969723,0.004600624195173272,0.8666181416032716,0.010782359651621071,0.5216,0.10000000000000042
0.76618,0.7770549771416037,0.00011826512783040257,0.7021669881721493,0.004097665683272552,0.7526346191995663,0.0001834773410287568,0.7125521832647932,0.002875942727784924,0.523,0.10000000000000042
0.76383,0.7527587040898628,0.00012257359312982123,0.6826116532756481,0.006596419844637044,0.7224696311393952,0.0017106801122852863,0.7742463915444924,0.00010850121280817204,0.5174,0.10000000000000042
0.76507,0.7875768694090793,0.0005065591705973501,0.7394274879194797,0.0006575384257996333,0.7526688067700413,0.0001537895935267734,0.8157284749878789,0.002566281088097552,0.5222,0.10000000000000042
0.7651,0.755024382649189,0.00010151806499996312,0.6764036909056478,0.007867035246960868,0.7414955133973731,0.0005571717877735942,0.8377483649904008,0.005277784935778498,0.511,0.10000000000000042
0.76321,0.7623104389049401,8.09210163745462e-07,0.68451930100288,0.006192226108655343,0.7346666572741096,0.0008147224139676421,0.6370462729865727,0.015917286013918622,0.5098,0.10000000000000042
0.76235,0.7837611009091557,0.0004584352421420509,0.7185333803378977,0.0019198961586133266,0.7129600603178206,0.0024393661418093213,0.7475400687912419,0.00021933406240814613,0.521,0.10000000000000042
0.76484,0.7539575482983149,0.00011842775503950924,0.6904910557711206,0.0055277655079490175,0.7342040772861487,0.0009385597605290696,0.7103758230240378,0.0029663465736689282,0.521,0.10000000000000042
0.76428,0.7854318525698262,0.00044740086713566376,0.7209419319913024,0.001878188138726494,0.7544316140056917,9.699070669288713e-05,0.8500555101292779,0.007357438137937869,0.5152,0.10000000000000042
0.76555,0.7787838473939706,0.00017513471684690242,0.6737452673062253,0.008428108944975416,0.7094639280011523,0.00314564747225992,0.7601932606133412,2.869465685658067e-05,0.5136,0.10000000000000042
0.76352,0.7563025830873334,5.2091106891244865e-05,0.6845787443676731,0.006231721840808384,0.7140173848491222,0.0024505089067759092,0.6959637373065992,0.004563848629099771,0.5016,0.10000000000000042
0.76362,0.7670178938910421,1.1545682894781696e-05,0.6712370208392618,0.008534614838613374,0.7394019705254188,0.0005865129516316829,0.7934741238651103,0.00089126871175335,0.5088,0.10000000000000042
0.7628,0.7716556341278078,7.84222558055936e-05,0.7204800763511099,0.0017909759376478914,0.7301569460896944,0.0010655689685911205,0.7349232458123325,0.0007771134240396404,0.5312,0.10000000000000042
0.76449,0.7609844078385064,1.2289176402725357e-05,0.6887692357693334,0.005733634135676206,0.7218052855314827,0.0018219848492588495,0.7378238015604102,0.0007110861392195835,0.5136,0.10000000000000042
0.76303,0.7705538428481848,5.660821120418244e-05,0.654219374450366,0.011839752232502651,0.7033726293376548,0.0035590018743444484,0.6308662986340144,0.017467243958757407,0.521,0.10000000000000042
0.76499,0.7677070749584252,7.382496329701379e-06,0.673243304598087,0.008417456117171393,0.7284695769859363,0.0013337412971261508,0.8182080399209954,0.0028321597730326703,0.5204,0.10000000000000042
0.76497,0.7558289405995501,8.355896696255454e-05,0.7129373324807268,0.0027073984891712354,0.7093565619815183,0.0030928544882355092,0.7776506358177221,0.00016079852474169544,0.5222,0.10000000000000042
0.76249,0.7639352083504604,2.0886271762403504e-06,0.689491515116021,0.005328778795356507,0.6665711632708652,0.009200423239470422,0.6643721114795226,0.009627120047716835,0.5138,0.10000000000000042
0.76366,0.7650666081794799,1.978546570579778e-06,0.6791242655614973,0.007146290397057053,0.7270570379063712,0.001339776834027626,0.696057276865288,0.004570128175228532,0.524,0.10000000000000042
0.76594,0.7795219941205118,0.00018447056428961886,0.6723841688407585,0.0087526935438965,0.7285723848956184,0.0013963386585892064,0.817342180060666,0.0026421841149891286,0.5128,0.10000000000000042
0.76488,0.7935514594720431,0.000822052588257009,0.6898115994391497,0.0056352647627642685,0.7531941886615527,0.00013655818663778257,0.7675776233194826,7.277171573816564e-06,0.527,0.10000000000000042
0.76325,0.7588704542219691,1.91804212218683e-05,0.6963886383743491,0.004470441678436066,0.72893792118902,0.0011773187523309008,0.7908519999698126,0.0007618704023335352,0.5158,0.10000000000000042
0.76524,0.7748058494587289,9.1505475867063e-05,0.7117539459178224,0.0028607579812816334,0.7285028039930433,0.0013496215704535543,0.6049803413946198,0.025683158176313035,0.5268,0.10000000000000042
0.76466,0.7852365593369092,0.00042339479414534357,0.698553266698969,0.004370100187733642,0.7214199017864007,0.0018697060935217143,0.7043551303153577,0.003636677307681693,0.5162,0.10000000000000042
