actual_value,cme_estimator,cme_estimator_square_error,direct_estimator,direct_estimator_square_error,doubly_robust_estimator,doubly_robust_estimator_square_error,ips_estimator,ips_estimator_square_error,null_reward,multiplier
0.8768,0.8767046053242797,9.100144155778129e-09,0.88697684674263,0.00010356820962297833,0.9281400616686487,0.00263580193214065,0.9202032166101562,0.0018838392121081414,0.5806,0.3000000000000004
0.8678,0.8924660221422935,0.0006084126483241142,0.8787090323984623,0.0001190069878707002,0.8897553837610385,0.00048203887609447085,0.615039172056902,0.06388803614248043,0.58,0.3000000000000004
0.8662,0.912015065352183,0.0020990202132248038,0.8874781528234482,0.00045275978757801865,0.9161014450098751,0.002490154214073593,1.1812511704016109,0.09925723997142487,0.5708,0.3000000000000004
0.8704,0.8860077373676033,0.00024360146573608186,0.857356914305687,0.0001701220844291926,0.934266431672347,0.004078921094558576,1.2755262632350794,0.16412728916281893,0.5838,0.3000000000000004
0.8756,0.9309146184845659,0.003059707018093076,0.9137267919540405,0.0014536522647066836,0.9709782613760605,0.0090970127431201,0.88599039768161,0.00010796036398200617,0.5862,0.3000000000000004
0.869,0.8857223359124292,0.00027963651836812,0.9011410482645035,0.0010330469835411421,0.8308183331362344,0.0014578396844955731,0.7923510947828668,0.005875054670985067,0.5746,0.3000000000000004
0.8762,0.8694791455235281,4.516988489391184e-05,0.8449731878995895,0.0009751137939543405,0.8275833618353883,0.002363577506428779,0.9963064371978835,0.014425556256369133,0.5646,0.3000000000000004
0.8694,0.8700048294545119,3.6581866904516434e-07,0.875065564006567,3.209861551250793e-05,0.8753140141972575,3.497556392536406e-05,0.9184572069295291,0.0024066095517266475,0.5668,0.3000000000000004
0.8776,0.8509195294897051,0.0007118475066507203,0.8488005955278873,0.0008294056979483456,0.7897123997577329,0.007724230276344559,0.7745788876163272,0.01061334959676935,0.5768,0.3000000000000004
0.8742,0.8976535921334222,0.0005500709839609256,0.8528593175888062,0.00045542472577543645,0.9067931834756037,0.0010623156090743657,1.4872425209008862,0.37582113243251347,0.5768,0.3000000000000004
0.872,0.8818053001808851,9.614391163726541e-05,0.8708173941731453,1.3985565417106865e-06,0.877711404084881,3.2620136620795626e-05,0.6874346866135739,0.03406435490542969,0.587,0.3000000000000004
0.8804,0.8718792744204472,7.260276440204448e-05,0.8711675156563521,8.52387671557031e-05,0.8459271944468606,0.001188374322704556,0.6523348706710692,0.05201370321582191,0.5774,0.3000000000000004
0.884,0.852866025749668,0.0009693243526203386,0.8675715876936912,0.0002698927309060771,0.9062785499481449,0.0004963337877919886,0.7148493430097488,0.028611944760233626,0.575,0.3000000000000004
0.8754,0.9003421293700561,0.0006221098175126167,0.9039986799120903,0.0008178844927141977,0.8779643317594115,6.575797372326525e-06,0.6760405050874787,0.039744208211775586,0.5798,0.3000000000000004
0.8742,0.8816717243833694,5.582666526103691e-05,0.8863027477741241,0.00014647650368406642,0.8835934337117,8.823659689610172e-05,0.623088294620115,0.06305708857879418,0.5634,0.3000000000000004
0.8682,0.8458433221151795,0.0004998210460456189,0.8442930365204812,0.0005715429028110465,0.8567707410229995,0.00013062796076334474,0.6823842114593088,0.03452750727099885,0.5774,0.3000000000000004
0.8688,0.8975626432305478,0.000827289645607776,0.8821870103955269,0.00017921204732994586,0.8971842676662513,0.0008056666509493955,0.5964403806325815,0.07417976226196507,0.5952,0.3000000000000004
0.8788,0.8927295043709101,0.00019403109201920408,0.8620931809365749,0.0002791178032180237,0.9085344017106767,0.0008841346450918905,1.8337190067459876,0.9118703094447436,0.574,0.3000000000000004
0.8716,0.8738816359954105,5.20586281555252e-06,0.8721127824187279,2.6294580895640983e-07,0.9100055828934348,0.001474988797384489,0.578711739546431,0.08578353311151772,0.5828,0.3000000000000004
0.8704,0.8684657167532804,3.7414516785397873e-06,0.8499036300420761,0.0004201011814520817,0.8515908267393426,0.00035378499874942713,0.6126490202947648,0.06643556753900856,0.5888,0.3000000000000004
0.8734,0.8497069993096654,0.0005613582817121926,0.8431434905648232,0.0009154563632009409,0.7842361842961204,0.007950186030875397,1.5100880636211491,0.4053716903576485,0.5678,0.3000000000000004
0.8772,0.8871592066561038,9.918579721898296e-05,0.8876345924049616,0.00010888071865768199,0.8523041570096238,0.0006198029982014624,0.5398205166966727,0.11382491575402005,0.5874,0.3000000000000004
0.872,0.851708425396953,0.0004117479998710212,0.8597705859184265,0.0001495585687785887,0.8456940127991409,0.0006920049626117619,0.5994010767584986,0.07431017295242595,0.5778,0.3000000000000004
0.8736,0.8840435128855545,0.00010906696139074187,0.8986548377990723,0.0006277448971378195,0.9434285017966979,0.004876019663171437,0.7098802336093265,0.026804161907016715,0.588,0.3000000000000004
0.8754,0.8533727017366272,0.00048520186878358624,0.8571041557550431,0.0003347379166357223,0.8188664948329357,0.0031960372064744787,0.8873137546092965,0.00014193754889053493,0.5698,0.3000000000000004
0.8744,0.8750129997887754,3.757687410387982e-07,0.8758516259372234,2.1072178616199394e-06,0.920625797633495,0.0021368243668528314,0.6676499523714075,0.04274558219442527,0.5824,0.3000000000000004
0.8834,0.9125622660926586,0.0008504377636590252,0.8611689832776784,0.0004942181045081394,0.9205070186679539,0.0013769308344238839,0.5521523008786505,0.10972503817318804,0.5936,0.3000000000000004
0.8696,0.8560822567731029,0.00018272938194832347,0.8252023566842079,0.001971150731996299,0.7006924745053542,0.02852975216872443,0.8870183079685228,0.0003033974524863024,0.5812,0.3000000000000004
0.8712,0.8855084476147008,0.00020473167314263838,0.9128061224460602,0.0017310694249965553,0.7624770088246476,0.011820688810115741,1.42138261167301,0.3027009061873341,0.5866,0.3000000000000004
0.8766,0.8804595731057273,1.4896304558453209e-05,0.8491522706270218,0.0007533778477322522,0.7180916886202495,0.02512488477645995,1.1801068594860862,0.09211641375510683,0.5784,0.3000000000000004
0.88,0.9089992636674874,0.0008409572932564545,0.8692789293408394,0.0001149413560787146,0.8834428816055357,1.1853433749736364e-05,0.5875573359400691,0.0855227117624696,0.5774,0.3000000000000004
0.8814,0.8861373855989052,2.2442822312714774e-05,0.8761185257822275,2.7893969912995377e-05,0.9001788111875288,0.0003526437496168601,0.6509775538161445,0.05309450370535175,0.5798,0.3000000000000004
0.8792,0.9072505888111387,0.0007868355326515827,0.886631673270464,5.5229767598929266e-05,0.9257210708791678,0.0021642100357445533,0.6069615634675338,0.07411376632564161,0.5944,0.3000000000000004
0.8798,0.8891157401700941,8.678301491670424e-05,0.8954990791976452,0.000246461087653934,0.9131004209204432,0.0011089180334786888,0.6180969570838785,0.06848848267155737,0.5844,0.3000000000000004
0.8774,0.8820256560064254,2.139669348977932e-05,0.8951865344882012,0.0003163608090999715,0.8665850277844507,0.00011696362402310288,0.7482900012809949,0.016669391769221494,0.5808,0.3000000000000004
0.8782,0.882167759971447,1.5743119191017487e-05,0.8441035413503647,0.001162568492446289,0.8230527895541443,0.003041214819959495,0.9842121472992805,0.011238575375004356,0.5706,0.3000000000000004
0.872,0.8681815857194188,1.458028761814615e-05,0.8245871528655291,0.002247978073396707,0.8604592162699608,0.0001331896891035374,0.7162018401552495,0.02427306661101044,0.5672,0.3000000000000004
0.8774,0.864401058244169,0.00016897248677148516,0.8436616955399513,0.0011382731878389395,0.8913347049482829,0.00019417600199570195,0.8703040578057213,5.035239562454439e-05,0.574,0.3000000000000004
0.8772,0.8368340888397419,0.0016294067837978508,0.8723157306075097,2.3856087498417708e-05,0.8684540413604774,7.649179252423903e-05,0.9810160006533699,0.010777761991660506,0.584,0.3000000000000004
0.8736,0.8768918468243271,1.0836255514832006e-05,0.8784056712031364,2.3094475712653998e-05,0.8723118756216182,1.6592644141817125e-06,0.6121270396884304,0.06836810897409568,0.589,0.3000000000000004
0.8706,0.8633042579155258,5.322785256316875e-05,0.8633955810248852,5.190365276899436e-05,0.8491962563332319,0.0004581202429527162,0.7566164667322588,0.012992245856198275,0.5948,0.3000000000000004
0.8708,0.8781015605173821,5.331278598899267e-05,0.9097225014597178,0.0015149611198817313,0.8941050613759486,0.0005431258857367296,1.2218432292681294,0.12323134881499644,0.5776,0.3000000000000004
0.8772,0.8621361766431351,0.0002269187741268269,0.8266374643743039,0.00255657000889979,0.8168475608866621,0.0036424169069291554,0.9810550493526196,0.010785871276035048,0.571,0.3000000000000004
0.877,0.8825504241435799,3.0807208173634314e-05,0.8751987147390843,3.2446285911922107e-06,0.8998020359375932,0.0005199328428992929,0.6556824518601497,0.048981457114634946,0.5802,0.3000000000000004
0.8756,0.870338661430532,2.7681683542572507e-05,0.8705559342086315,2.5442599707654062e-05,0.8958327756758745,0.0004093652115502567,0.8781184797474707,6.342740238419873e-06,0.5696,0.3000000000000004
0.8738,0.8690140080118754,2.290571931039259e-05,0.8816464353859425,6.156654826576952e-05,0.8782990702088349,2.02416327440256e-05,0.7729010860999114,0.010180590826217502,0.642,0.5000000000000003
0.879,0.8862000344552381,5.1840496156615676e-05,0.9146012319087982,0.0012674477134240283,0.9334579994162814,0.002965673700423703,1.055042940995182,0.030991117074233143,0.6334,0.5000000000000003
0.8784,0.8623276417618184,0.000258320699336442,0.8905599099338055,0.00014786340959826308,0.8427838709411535,0.0012685086491364087,0.8998408721665448,0.0004597109992621193,0.6338,0.5000000000000003
0.8726,0.8507289909454554,0.00047834103706397376,0.842783789640665,0.0008890064001921167,0.8865258554829013,0.00019392945093065113,0.9093795495313564,0.0013527352637294925,0.6374,0.5000000000000003
0.8812,0.8643911430421252,0.0002825376722302967,0.8415616386771202,0.0015711996883631724,0.86315797966924,0.00032551449761555597,0.729929473277293,0.022882772254965218,0.623,0.5000000000000003
0.8818,0.8866695792440189,2.3712802013779423e-05,0.8646514122843743,0.0002940740606405112,0.9018313991865115,0.0004012569533693705,0.9921858663160501,0.012185039482344878,0.6406,0.5000000000000003
0.8868,0.8851814306695555,2.619766677455799e-06,0.8778523976564407,8.005958769846772e-05,0.9344321245887446,0.0022688192928376834,0.9451652719497268,0.003406504969765559,0.6432,0.5000000000000003
0.875,0.8921144470500694,0.0002929042978296282,0.8687402364432811,3.918463978602564e-05,0.8889155511132134,0.00019364256278445494,0.868488975653336,4.2393438042850736e-05,0.6388,0.5000000000000003
0.875,0.861986370317473,0.0001693545575139465,0.8949890023231506,0.0003995602138749199,0.9053534060501365,0.0009213292588444617,0.7382360727709495,0.018704371791113023,0.629,0.5000000000000003
0.8736,0.8661310264921062,5.578556526162066e-05,0.8721912403225899,1.9846038286967925e-06,0.9058993158232779,0.0010432458026518455,0.7611822677948703,0.012637746514144264,0.6384,0.5000000000000003
0.8832,0.8812665645912064,3.738172479976635e-06,0.8531891503751278,0.0009006510952066928,0.9199012676482378,0.001346983046987585,1.1008631920282195,0.04737726516391355,0.633,0.5000000000000003
0.8658,0.8729067303540903,5.050561632574791e-05,0.9012709959030152,0.001258191550351719,0.9084533909824939,0.00181931176230549,0.9617738947176595,0.00921098846727639,0.6384,0.5000000000000003
0.8758,0.8458490378385929,0.000897060134394042,0.8498771772861481,0.0006719927374537977,0.8708202542580556,2.479786765441313e-05,1.0489294755492413,0.02997381530395534,0.628,0.5000000000000003
0.871,0.8462169171831143,0.0006142011939086143,0.8331766325861215,0.0014306071225252447,0.8407370726778061,0.0009158447701083921,0.7179859424612971,0.02341330180445748,0.6248,0.5000000000000003
0.88,0.8720168599251377,6.373052545487305e-05,0.8399307613044977,0.0016055438896371368,0.7979657511338222,0.0067296179870379984,0.9497171560743914,0.004860481851101055,0.6284,0.5000000000000003
0.8832,0.8789630985823538,1.795133362285247e-05,0.8578707190275192,0.0006415724745828764,0.804327703803161,0.006220839107361904,0.7300752311493387,0.02344719483556845,0.6312,0.5000000000000003
0.8826,0.8840026708309787,1.967485460078391e-06,0.8738667877554893,7.626899610767224e-05,0.9299751051797526,0.002244400590792614,1.209412221216098,0.10680622793619976,0.6426,0.5000000000000003
0.8782,0.8686624164536696,9.09654999032321e-05,0.8741889228761196,1.60887396937165e-05,0.8492457151491788,0.0008383506112224934,0.6482369280505295,0.052883014460437354,0.6294,0.5000000000000003
0.8748,0.8774247090881495,6.8890977974145305e-06,0.8848257272422314,0.00010051520673562055,0.8743544169388944,1.9854426434427939e-07,0.8351117380403843,0.0015751581373750804,0.6358,0.5000000000000003
0.8748,0.8487671261534905,0.0006777105207082805,0.8662262786626815,7.350869756999027e-05,0.8754068061034117,3.6821364713767063e-07,0.6798798014624081,0.037993883797934246,0.6278,0.5000000000000003
0.8752,0.8705769679734278,2.137242511871241e-05,0.8879213452100754,0.00016183262395390823,0.891306838770447,0.00025943025517717627,0.7541897430697446,0.014643482282326415,0.6334,0.5000000000000003
0.8752,0.880919027731346,3.2707278191904887e-05,0.910828945350647,0.001269421746799389,0.9247063425659555,0.0024508779542577416,0.7121374469365132,0.026589396211582458,0.6346,0.5000000000000003
0.8718,0.8783152729888642,4.244878211942382e-05,0.8903637761116028,0.00034461378352171324,0.9297447167620889,0.0033575902006387063,0.8284145934610467,0.0018822935005502505,0.6362,0.5000000000000003
0.865,0.8766482198211202,0.0001356810250011372,0.8766209307014943,0.00013504603036893235,0.8507740041132061,0.00020237895897107558,0.780657351240867,0.007113682399706479,0.635,0.5000000000000003
0.8788,0.8482274332848463,0.0009346818355525262,0.8473989115178585,0.0009860283578632806,0.8729276601690764,3.448437508985196e-05,0.7878602988429225,0.008270029246538564,0.646,0.5000000000000003
0.8818,0.8555784236978462,0.0006875710637696751,0.8197635926842689,0.003848515832643298,0.861582601272982,0.000408743211287229,0.6376636343707298,0.05960256502266871,0.6458,0.5000000000000003
0.8788,0.8720727476147614,4.525592465469891e-05,0.8697838813781739,8.129039500284052e-05,0.8693520603546682,8.926356354183351e-05,0.8801681676419941,1.8718826965996965e-06,0.6302,0.5000000000000003
0.874,0.8561919737268596,0.0003171257997448579,0.8596260190010071,0.00020661132975940884,0.835967355055103,0.001446482081504599,0.8531475610992793,0.00043482420810829193,0.6288,0.5000000000000003
0.878,0.8844837876645022,4.203950247835082e-05,0.8771306109189987,7.55837374164311e-07,0.826385327332717,0.0026640744345507745,0.8004994971512086,0.006006327941815524,0.6296,0.5000000000000003
0.8724,0.8803692750905167,6.350934546833e-05,0.8917837676763535,0.0003757304493308477,0.9177069295536038,0.00205271786557522,0.9229309720537423,0.0025533791366960904,0.6364,0.5000000000000003
0.879,0.8891215922202904,0.00010244662907384334,0.8874045538306237,7.063652509185088e-05,0.8919209808354978,0.0001669517457513002,0.8552829414688076,0.0005624988653720079,0.638,0.5000000000000003
0.8782,0.8741603858943584,1.6318482122498386e-05,0.890029443371296,0.00013993573047469863,0.9234463251464594,0.0020472299392591273,1.0954516643208463,0.04719828565017768,0.6466,0.5000000000000003
0.8752,0.8748723230008884,1.0737221574680036e-07,0.8880426407456398,0.0001649334213215673,0.869559146296934,3.181923049939336e-05,0.6292705228944147,0.06048130770942662,0.624,0.5000000000000003
0.8742,0.875598750314657,1.9565024427529763e-06,0.8445032468318939,0.0008818971487274166,0.9033569243358622,0.0008501262367271966,0.6986436296797701,0.030820039160013683,0.6274,0.5000000000000003
0.8742,0.8862372946098623,0.0001448964615246214,0.8790279283836484,2.330889247763812e-05,0.8531516602760842,0.000443032605133369,0.7306530340246798,0.020605731440719716,0.6398,0.5000000000000003
0.8768,0.8869472677145228,0.00010296704207019656,0.8724515566945076,1.8908959181082054e-05,0.8969038860966518,0.00040416623618715004,0.7080604660279393,0.02847303032510825,0.6416,0.5000000000000003
0.8822,0.8811136632169555,1.1801276061954375e-06,0.8999895123124123,0.00031646674831346973,0.880595862093828,2.573258422017812e-06,0.7265625120146609,0.024223027666386558,0.6442,0.5000000000000003
0.883,0.8543534202750263,0.0008206265299392773,0.8491529800862074,0.001145620757044671,0.8454884262212441,0.0014071181673590482,0.8958676021151483,0.00016557518419376793,0.6276,0.5000000000000003
0.8784,0.8692663414530407,8.342371845244165e-05,0.8873155040025711,7.948621161986182e-05,0.907237241205045,0.0008315864803179481,1.0582922486563957,0.032361221126654516,0.624,0.5000000000000003
0.8822,0.8727019983818038,9.021203473925647e-05,0.8672131372749805,0.00022460605433857826,0.8953029820530046,0.00017168813868136172,0.7062164482202012,0.030970210497033104,0.6332,0.5000000000000003
0.884,0.8382028673547289,0.0020973773585285537,0.8518204192519188,0.0010355254171222814,0.8788491497189934,2.6531258617345682e-05,0.981362713083929,0.009479497899063473,0.6384,0.5000000000000003
0.871,0.832813688717379,0.0014581943693732244,0.8625373303413391,7.161677775162043e-05,0.8289759795123093,0.001766018297949849,0.7134813207987336,0.024812134297311474,0.6204,0.5000000000000003
0.8794,0.8530713167299713,0.0006931995627334884,0.8504729068160057,0.000836776720075485,0.846962400606972,0.0010521978543825657,0.5848003635345165,0.08678894580559503,0.6422,0.5000000000000003
0.8682,0.8394515057790617,0.0008264759199713217,0.8544432848453521,0.00018924721184611715,0.8322941596093822,0.0012892293741565155,0.7729326417649478,0.009075869545085762,0.6328,0.5000000000000003
0.8804,0.9067955031739215,0.0006967225878045045,0.8838115144491195,1.1638430836551666e-05,0.9290361840624428,0.0023654784001558202,0.8675584373828142,0.00016490573045110175,0.6424,0.5000000000000003
0.8756,0.8768818333559149,1.643096752335818e-06,0.8742701599001884,1.7684746910670059e-06,0.8606660828013811,0.0002230218828952059,0.8119354366077378,0.004053176631927376,0.6374,0.5000000000000003
0.882,0.8628207075848106,0.0003678452575473437,0.8814512543797492,3.011217557443878e-07,0.9224458592259936,0.001635867528528895,0.9289795827237398,0.002207081192896712,0.6422,0.5000000000000003
0.8722,0.8793761744907879,5.149748032223483e-05,0.8814082450449466,8.479177680778475e-05,0.7811093121990111,0.008297513404057216,0.9128346851916863,0.001651177640627453,0.629,0.5000000000000003
0.8768,0.8929872437234702,0.0002620268593630233,0.8948303182542324,0.00032509237634890616,0.9071390468947569,0.0009204577664822559,0.9475380174682401,0.005003867115337034,0.6392,0.5000000000000003
0.8718,0.8972090397609732,0.0006456193015747168,0.8731652944386006,1.8640289040736227e-06,0.9035347439028532,0.0010070939705796743,0.6655855853539613,0.042524384807808395,0.6328,0.5000000000000003
0.8744,0.843225342989392,0.0009718592397290476,0.8841065068423748,9.421627508106958e-05,0.8473528855823997,0.0007315463983187574,0.7090574921072964,0.027338144916248735,0.675,0.7000000000000005
0.8694,0.8817740553287594,0.00015311724527920036,0.8977431047081947,0.0008033315844996936,0.8947926021197492,0.0006447842424118942,0.9027250663934435,0.001110560050127422,0.6804,0.7000000000000005
0.8828,0.8597838405778316,0.0005297435945466708,0.868476248383522,0.000205169860370557,0.8704728895844135,0.00015195765119806214,0.8266717168845684,0.003150384165486045,0.6698,0.7000000000000005
0.8732,0.8705868015733381,6.828806017107998e-06,0.878997291457653,3.360858824497719e-05,0.901347207262476,0.0007922652766767813,0.7431826389279746,0.016904514180133407,0.676,0.7000000000000005
0.8746,0.8447506348279058,0.0008909846011770329,0.8855540496468544,0.00011999120366574911,0.8703009397544893,1.84819189945309e-05,0.8883004010572305,0.00018770098912896182,0.6816,0.7000000000000005
0.8776,0.8622380467005333,0.00023598960917499794,0.8772511909544468,1.216677502597576e-07,0.877710831201798,1.2283555291989144e-08,0.8978822176334929,0.00041136835213236646,0.6804,0.7000000000000005
0.8778,0.8476120058060848,0.000911314993451862,0.8716672001838685,3.761123358474346e-05,0.859212934954297,0.00034547898701319673,0.8422946774060595,0.0012606279324997866,0.6756,0.7000000000000005
0.8768,0.8505864918405608,0.0006871480100249874,0.8353807223141193,0.0017155565640200963,0.8659372351104399,0.00011799966104586123,0.8441477511547851,0.0010661693546498373,0.6802,0.7000000000000005
0.8758,0.8684193235589978,5.447438472676586e-05,0.880619617074728,2.322870874700968e-05,0.8898255488180321,0.00019671601964700122,0.9281662499369527,0.0027422241324594,0.6782,0.7000000000000005
0.8738,0.8444337351861885,0.0008623775091149063,0.8794683723568917,3.213044517637351e-05,0.9058160972876258,0.0010250304855307186,0.8383153142786756,0.001259162920741168,0.669,0.7000000000000005
0.8752,0.8756982748808216,2.4827785685783807e-07,0.8730157590389251,4.770908576037118e-06,0.8919118031655815,0.00027928436504514047,0.8179285882715573,0.0032800146013687963,0.6826,0.7000000000000005
0.881,0.8351842416333715,0.0020990837147092933,0.8671280877232551,0.00019242995021370564,0.8836582409322942,7.06624485412415e-06,0.8753886677739494,3.1487049351113885e-05,0.6748,0.7000000000000005
0.8786,0.8740687836631061,2.053192149173423e-05,0.894504999512434,0.0002529690094905245,0.8880619081575016,8.952770598099506e-05,0.9287408894978576,0.002514108799636362,0.6762,0.7000000000000005
0.8822,0.868222944505072,0.0001953580803082971,0.8862076707601547,1.606142492179924e-05,0.872302340238963,9.796366874525019e-05,0.8151779141839223,0.004491959987137685,0.6798,0.7000000000000005
0.8728,0.8626451274455185,0.00010312143659776271,0.882759233891964,9.918633971484359e-05,0.8859431352873031,0.00017274200518035043,0.8409021937213816,0.001017470045388266,0.6794,0.7000000000000005
0.8816,0.8491538210618592,0.001052754527685854,0.8789877874851226,6.823654222882221e-06,0.8985639285925263,0.00028777487329233024,0.7890156295901088,0.008571865644195938,0.6742,0.7000000000000005
0.8754,0.8710104637846161,1.9268028186166365e-05,0.8900677081465721,0.00021514166227301886,0.8913867331311045,0.0002555756362051558,0.7835191159758566,0.00844209684905809,0.6844,0.7000000000000005
0.8858,0.853031727584501,0.0010737596770963571,0.8853768740296364,1.7903558679617785e-07,0.8728200751516951,0.00016847844906764305,0.8027033716897471,0.0069050496365323216,0.6808,0.7000000000000005
0.8764,0.8633748251582902,0.0001696551796571081,0.8684432056546211,6.331057625465334e-05,0.8941742153416704,0.00031592273101207325,0.7333088433780682,0.020475079103402197,0.6746,0.7000000000000005
0.8808,0.8468141205897143,0.0011550399992904846,0.8605971855640412,0.0004081537111337868,0.8753961310636063,2.920179948172158e-05,0.8117562423605031,0.004767040468981585,0.666,0.7000000000000005
0.8834,0.867714710746416,0.0002460282989685953,0.8992259234189988,0.00025045985206401464,0.8866266579889147,1.0411321777427377e-05,0.8487101235920862,0.0012033875251963322,0.6764,0.7000000000000005
0.8738,0.8784119893932061,2.1270446163045218e-05,0.8843995226562024,0.00011234988053934676,0.9354406803120664,0.0037995734693343675,0.9958577610518603,0.01489809703299302,0.6878,0.7000000000000005
0.8786,0.861774606160516,0.0002830938778537463,0.8677670922875405,0.00011735188950666656,0.8889008856395578,0.00010610824495924764,0.8539792160827505,0.0006061830006998933,0.6772,0.7000000000000005
0.8792,0.8772502323428722,3.801593916781366e-06,0.8931969434261322,0.0001959144252743461,0.8840409522423673,2.3434818612881552e-05,0.8059485618329727,0.005365773193537821,0.6878,0.7000000000000005
0.8772,0.8579710356153623,0.0003697530713056661,0.905615780889988,0.0008074566035878057,0.8931759842072857,0.00025523207139144347,0.7542368798324699,0.015119928921334444,0.6832,0.7000000000000005
0.8846,0.8657994206491201,0.00035346178392873454,0.8805674407243729,1.6261534311446798e-05,0.9002791025045559,0.0002458342553483693,0.9248139651200152,0.0016171629906737977,0.6814,0.7000000000000005
0.8786,0.8508256963216173,0.0007714119448190249,0.8826226945221424,1.618207121847385e-05,0.8841887624608511,3.123426584381787e-05,0.7581314925600202,0.014512661284816476,0.6798,0.7000000000000005
0.8744,0.8578908337781274,0.0002725525693414191,0.8351863049030304,0.001537713883158097,0.8676521542356237,4.553342245981062e-05,0.7254795437791577,0.022177302281023797,0.6792,0.7000000000000005
0.8762,0.8655443515825426,0.00011354284319646163,0.8609840858697891,0.00023152404281794988,0.887701949711875,0.00013229484717450172,0.7862342464147909,0.008093836818154562,0.6816,0.7000000000000005
0.8784,0.8616233105138581,0.00028145731011442284,0.8675004484415054,0.00011880022417628066,0.883621893598134,2.726817275023364e-05,0.7993714630089581,0.006245509658944469,0.676,0.7000000000000005
0.8768,0.8440667922775094,0.0010714628878037225,0.8722172488808632,2.100160781995017e-05,0.8645303988261621,0.00015054311296504454,0.6899144990763693,0.034926190455476396,0.6584,0.7000000000000005
0.8756,0.869534003760627,3.679631037608853e-05,0.8950089494824409,0.00037670732001194186,0.8664320722178117,8.405089981942071e-05,0.75711221908926,0.014039354225151542,0.68,0.7000000000000005
0.8768,0.848913373305174,0.0007776639484165821,0.8630463246881962,0.00018916358458252207,0.862653232343463,0.00020013103512804125,0.7847484859577742,0.00847348123746609,0.6674,0.7000000000000005
0.87,0.8578851034295255,0.0001467707189132945,0.8795517573654652,9.123606876871885e-05,0.9092717482307351,0.001542270209098245,0.8763280238764626,4.004388618108056e-05,0.6754,0.7000000000000005
0.8854,0.8535456257761962,0.0010147011571901342,0.8708763807058334,0.00021093551740188738,0.8683807382602563,0.0002896552701659025,0.7005234681707829,0.0341793320211995,0.6776,0.7000000000000005
0.879,0.8543545978138881,0.0006073958489152086,0.8758583058834076,9.870241922231144e-06,0.8765229153101846,6.135948560518081e-06,0.8151788796943722,0.004073135397065418,0.6706,0.7000000000000005
0.877,0.8702496619961373,4.5567063166393204e-05,0.8803929911792279,1.1512389142318108e-05,0.902286852583811,0.0006394249135953904,1.1370085841464204,0.06760446382982616,0.6808,0.7000000000000005
0.8812,0.8610951260864314,0.0004042059550804925,0.863635195121169,0.00030852237043140326,0.916886419816863,0.0012735205593453955,0.8880878190712843,4.744205155874812e-05,0.6766,0.7000000000000005
0.8806,0.8703421131471603,0.00010522424268566347,0.9001775368332863,0.0003832799484586788,0.8723982096695166,6.726936462521108e-05,0.7217122392127717,0.02524532052797949,0.6886,0.7000000000000005
0.8738,0.865408395713759,7.041902249685786e-05,0.8558467187762261,0.0003223203066999136,0.894689816978621,0.0004363844534002832,0.8348114474699029,0.0015201072283921443,0.6712,0.7000000000000005
0.8774,0.8561312599512253,0.0004523593032623511,0.8676147542953491,9.575103350038871e-05,0.9175299585627514,0.0016104135742481505,0.8117997842759507,0.004303388303041803,0.6708,0.7000000000000005
0.879,0.8660475354932692,0.0001677663367981217,0.8561761337935925,0.0005209288686079916,0.879604935259354,3.65946668009705e-07,0.7565322488903489,0.014998350061855457,0.6924,0.7000000000000005
0.8718,0.8780293435481541,3.880472104092881e-05,0.8787974730968475,4.896462974110463e-05,0.8740059434285722,4.866186410060722e-06,0.7994322460613168,0.005237091810129801,0.6832,0.7000000000000005
0.8728,0.857704443081264,0.0002278758386867979,0.8801438549041748,5.3932204853571875e-05,0.8193995887077857,0.0028516039261776475,0.7568418515603303,0.013446292189556466,0.674,0.7000000000000005
0.8838,0.8951891587017666,0.00012971293593402585,0.9040761421561241,0.000411121940735351,0.8990464624834423,0.0002324546182590136,0.8420772835383272,0.0017407850689411428,0.6772,0.7000000000000005
0.873,0.8474453033819935,0.0006530425192383512,0.8391885187804698,0.00114321626225864,0.8565347643145859,0.00027110398617623515,0.8664949854817804,4.23152138822479e-05,0.6782,0.7000000000000005
0.8796,0.8686061515762687,0.0001208647031639792,0.8520746024250985,0.0007576475116563977,0.8859424163423435,4.022624505962525e-05,0.9094265213108136,0.0008896213735044141,0.6754,0.7000000000000005
0.8712,0.8824428548949139,0.00012640178618809046,0.8999340193450451,0.0008256438677214294,0.8842533000679911,0.00017038864266501652,0.8159443306704985,0.0030531889930512056,0.6798,0.7000000000000005
0.8724,0.8576144013285975,0.00021861392807177938,0.8633261591628194,8.233458753848537e-05,0.8852083473717698,0.00016405376239592324,0.8720583335072098,1.167359922954907e-07,0.6716,0.7000000000000005
0.8836,0.8580944243142575,0.0006505343910611401,0.8755969875752926,6.404820787002209e-05,0.8456155198502127,0.0014428207322495924,0.8017203243816069,0.006704281279373286,0.6882,0.7000000000000005
0.877,0.8726488020618632,1.8932923496845626e-05,0.89100774949193,0.0001962170458286639,0.9111742625041006,0.0011678802176991767,0.7757423866334181,0.010253104264696186,0.713,0.9000000000000007
0.8736,0.8660471589389641,5.7045408093270365e-05,0.8743735491037369,5.983782158920637e-07,0.8801600442349354,4.303418036430907e-05,0.8158777321210057,0.0033318602090943853,0.7198,0.9000000000000007
